,parent,fitness,sigma,sigma_v,covar
497,[-5.44156062e-16 -1.31123423e-16],3.1329917170404516e-31,0.013948378807236551,[ 8.61267326e-16 -8.39230341e-16],"[[2.39332592e-27 8.69509778e-28]
 [8.69509778e-28 3.05150245e-27]]"
498,[-5.44156062e-16 -1.31123423e-16],3.1329917170404516e-31,0.012427269772185305,[-2.82181371e-16  1.14445246e-15],"[[2.39332592e-27 8.69509778e-28]
 [8.69509778e-28 3.05150245e-27]]"
499,[-5.44156062e-16 -1.31123423e-16],3.1329917170404516e-31,0.011072041856975322,[-1.03281094e-17  2.04433384e-18],"[[2.39332592e-27 8.69509778e-28]
 [8.69509778e-28 3.05150245e-27]]"
500,[-5.44156062e-16 -1.31123423e-16],3.1329917170404516e-31,0.009864605269694435,[ 4.78673081e-17 -3.04502759e-17],"[[ 1.79041554e-29 -1.02639022e-29]
 [-1.02639022e-29  6.31570056e-30]]"
501,[-4.96288754e-16 -1.61573699e-16],2.724085873261166e-31,0.01565567296089633,[ 9.77470687e-17 -6.42871974e-17],"[[ 1.79041554e-29 -1.02639022e-29]
 [-1.02639022e-29  6.31570056e-30]]"
502,[-3.98541685e-16 -2.25860897e-16],2.0984861933013414e-31,0.02484641697843959,[-3.38545622e-17 -2.73707980e-18],"[[ 1.79041554e-29 -1.02639022e-29]
 [-1.02639022e-29  6.31570056e-30]]"
503,[-3.98541685e-16 -2.25860897e-16],2.0984861933013414e-31,0.02213684693615287,[ 9.83718576e-17 -7.40331644e-17],"[[ 1.79041554e-29 -1.02639022e-29]
 [-1.02639022e-29  6.31570056e-30]]"
504,[-3.00169827e-16 -2.99894061e-16],1.800383731012207e-31,0.035132397753667485,[ 9.91541083e-17 -4.81926068e-17],"[[ 1.79041554e-29 -1.02639022e-29]
 [-1.02639022e-29  6.31570056e-30]]"
505,[-2.01015719e-16 -3.48086668e-16],1.6157164765381698e-31,0.05575705408642108,[-1.91153692e-16  8.52574507e-17],"[[ 1.79041554e-29 -1.02639022e-29]
 [-1.02639022e-29  6.31570056e-30]]"
506,[-2.01015719e-16 -3.48086668e-16],1.6157164765381698e-31,0.04967659413399317,[ 3.17508087e-16 -1.30647979e-16],"[[ 1.79041554e-29 -1.02639022e-29]
 [-1.02639022e-29  6.31570056e-30]]"
507,[-2.01015719e-16 -3.48086668e-16],1.6157164765381698e-31,0.044259225046727795,[ 4.85489496e-16 -2.65219811e-16],"[[ 1.79041554e-29 -1.02639022e-29]
 [-1.02639022e-29  6.31570056e-30]]"
508,[-2.01015719e-16 -3.48086668e-16],1.6157164765381698e-31,0.039432634943796535,[ 2.07856691e-16 -6.54585790e-17],"[[ 1.79041554e-29 -1.02639022e-29]
 [-1.02639022e-29  6.31570056e-30]]"
509,[-2.01015719e-16 -3.48086668e-16],1.6157164765381698e-31,0.03513239775366749,[ 5.76559862e-17 -3.49568916e-17],"[[ 1.79041554e-29 -1.02639022e-29]
 [-1.02639022e-29  6.31570056e-30]]"
510,[-2.01015719e-16 -3.48086668e-16],1.6157164765381698e-31,0.031301113244933586,[ 8.09601630e-17 -6.79526632e-17],"[[ 1.79041554e-29 -1.02639022e-29]
 [-1.02639022e-29  6.31570056e-30]]"
511,[-2.01015719e-16 -3.48086668e-16],1.6157164765381698e-31,0.02788764083914196,[-6.15270227e-18 -4.35682704e-18],"[[ 1.79041554e-29 -1.02639022e-29]
 [-1.02639022e-29  6.31570056e-30]]"
512,[-2.01015719e-16 -3.48086668e-16],1.6157164765381698e-31,0.0248464169784396,[-1.92300628e-17  5.88960848e-18],"[[ 1.79041554e-29 -1.02639022e-29]
 [-1.02639022e-29  6.31570056e-30]]"
513,[-2.01015719e-16 -3.48086668e-16],1.6157164765381698e-31,0.02213684693615288,[ 5.20245269e-17 -4.39428708e-17],"[[ 1.79041554e-29 -1.02639022e-29]
 [-1.02639022e-29  6.31570056e-30]]"
514,[-2.01015719e-16 -3.48086668e-16],1.6157164765381698e-31,0.019722762952094533,[ 6.44161963e-18 -3.83133325e-18],"[[ 1.79041554e-29 -1.02639022e-29]
 [-1.02639022e-29  6.31570056e-30]]"
515,[-2.01015719e-16 -3.48086668e-16],1.6157164765381698e-31,0.01757194145970429,[-2.53334592e-17  2.85323457e-17],"[[ 1.79041554e-29 -1.02639022e-29]
 [-1.02639022e-29  6.31570056e-30]]"
516,[-2.26349178e-16 -3.19554322e-16],1.5334891532861917e-31,0.02788764083914197,[2.99443938e-17 9.20836386e-18],"[[ 1.79041554e-29 -1.02639022e-29]
 [-1.02639022e-29  6.31570056e-30]]"
517,[-1.96404784e-16 -3.10345958e-16],1.3488945319603691e-31,0.044259225046727815,[-8.85949365e-18  2.30471542e-17],"[[ 1.79041554e-29 -1.02639022e-29]
 [-1.02639022e-29  6.31570056e-30]]"
518,[-2.05264278e-16 -2.87298804e-16],1.246740267061617e-31,0.07024183268265184,[ 1.74765542e-16 -9.38474185e-17],"[[ 1.79041554e-29 -1.02639022e-29]
 [-1.02639022e-29  6.31570056e-30]]"
519,[-2.05264278e-16 -2.87298804e-16],1.246740267061617e-31,0.06258176782431095,[ 1.07626545e-17 -1.37610577e-18],"[[ 1.79041554e-29 -1.02639022e-29]
 [-1.02639022e-29  6.31570056e-30]]"
520,[-1.94501624e-16 -2.88674910e-16],1.2116408517675493e-31,0.0993207192366964,[-8.49426760e-18  1.13327461e-17],"[[ 5.56180857e-32 -7.14984528e-33]
 [-7.14984528e-33  6.85496628e-32]]"
521,[-2.02995891e-16 -2.77342164e-16],1.1812600763748855e-31,0.15762746264036667,[-3.26990515e-17 -8.74442817e-17],"[[ 5.56180857e-32 -7.14984528e-33]
 [-7.14984528e-33  6.85496628e-32]]"
522,[-2.02995891e-16 -2.77342164e-16],1.1812600763748855e-31,0.1404377547246288,[-4.37260983e-17  8.73069012e-18],"[[ 5.56180857e-32 -7.14984528e-33]
 [-7.14984528e-33  6.85496628e-32]]"
523,[-2.02995891e-16 -2.77342164e-16],1.1812600763748855e-31,0.1251226316894618,[-2.89604641e-17  1.39803967e-18],"[[ 5.56180857e-32 -7.14984528e-33]
 [-7.14984528e-33  6.85496628e-32]]"
524,[-2.02995891e-16 -2.77342164e-16],1.1812600763748855e-31,0.11147766490282082,[-1.8887733e-17 -3.5286454e-17],"[[ 5.56180857e-32 -7.14984528e-33]
 [-7.14984528e-33  6.85496628e-32]]"
525,[-2.02995891e-16 -2.77342164e-16],1.1812600763748855e-31,0.09932071923669641,[ 3.81512721e-18 -2.65436158e-17],"[[ 5.56180857e-32 -7.14984528e-33]
 [-7.14984528e-33  6.85496628e-32]]"
526,[-2.02995891e-16 -2.77342164e-16],1.1812600763748855e-31,0.08848952189924338,[ 2.27912200e-19 -2.51096861e-17],"[[ 5.56180857e-32 -7.14984528e-33]
 [-7.14984528e-33  6.85496628e-32]]"
527,[-2.02995891e-16 -2.77342164e-16],1.1812600763748855e-31,0.07883949639244604,[ 8.15327408e-18 -2.46146037e-17],"[[ 5.56180857e-32 -7.14984528e-33]
 [-7.14984528e-33  6.85496628e-32]]"
528,[-2.02995891e-16 -2.77342164e-16],1.1812600763748855e-31,0.07024183268265187,[-2.45812713e-18  2.00165778e-18],"[[ 5.56180857e-32 -7.14984528e-33]
 [-7.14984528e-33  6.85496628e-32]]"
529,[-2.05454018e-16 -2.75340506e-16],1.1802374787175924e-31,0.11147766490282085,[-1.96761920e-17 -1.25631664e-17],"[[ 5.56180857e-32 -7.14984528e-33]
 [-7.14984528e-33  6.85496628e-32]]"
530,[-2.05454018e-16 -2.75340506e-16],1.1802374787175924e-31,0.09932071923669644,[-2.72667014e-17 -9.12248165e-18],"[[ 5.56180857e-32 -7.14984528e-33]
 [-7.14984528e-33  6.85496628e-32]]"
531,[-2.05454018e-16 -2.75340506e-16],1.1802374787175924e-31,0.0884895218992434,[ 3.74093230e-17 -3.24791037e-17],"[[ 5.56180857e-32 -7.14984528e-33]
 [-7.14984528e-33  6.85496628e-32]]"
532,[-2.05454018e-16 -2.75340506e-16],1.1802374787175924e-31,0.07883949639244606,[-1.22626395e-17  2.07805115e-17],"[[ 5.56180857e-32 -7.14984528e-33]
 [-7.14984528e-33  6.85496628e-32]]"
533,[-2.17716658e-16 -2.54559994e-16],1.1220133391668305e-31,0.12512263168946186,[ 8.07948205e-17 -4.76628220e-17],"[[ 5.56180857e-32 -7.14984528e-33]
 [-7.14984528e-33  6.85496628e-32]]"
534,[-1.36921837e-16 -3.02222816e-16],1.1008622033523127e-31,0.19857652163283937,[-2.98144093e-17  8.75555447e-18],"[[ 5.56180857e-32 -7.14984528e-33]
 [-7.14984528e-33  6.85496628e-32]]"
535,[-1.36921837e-16 -3.02222816e-16],1.1008622033523127e-31,0.1769212063177684,[-1.90748240e-17  1.57983755e-17],"[[ 5.56180857e-32 -7.14984528e-33]
 [-7.14984528e-33  6.85496628e-32]]"
536,[-1.55996661e-16 -2.86424441e-16],1.0637391871443168e-31,0.28078371817548103,[-1.89632385e-17  6.49475806e-17],"[[ 5.56180857e-32 -7.14984528e-33]
 [-7.14984528e-33  6.85496628e-32]]"
537,[-1.7495990e-16 -2.2147686e-16],7.966296623903838e-32,0.44561925635327315,[ 3.66168191e-17 -7.45579613e-18],"[[ 5.56180857e-32 -7.14984528e-33]
 [-7.14984528e-33  6.85496628e-32]]"
538,[-1.38343081e-16 -2.28932656e-16],7.15489692163562e-32,0.7072223522189419,[ 1.71591620e-16 -5.00300772e-16],"[[ 5.56180857e-32 -7.14984528e-33]
 [-7.14984528e-33  6.85496628e-32]]"
539,[-1.38343081e-16 -2.28932656e-16],7.15489692163562e-32,0.630097811466413,[-4.17337007e-17 -2.68348134e-17],"[[ 5.56180857e-32 -7.14984528e-33]
 [-7.14984528e-33  6.85496628e-32]]"
540,[-1.38343081e-16 -2.28932656e-16],7.15489692163562e-32,0.5613839137989417,[-1.29427479e-17  1.98543766e-17],"[[8.69776878e-34 1.30217765e-34]
 [1.30217765e-34 8.71034743e-34]]"
541,[-1.51285829e-16 -2.09078280e-16],6.660112910266112e-32,0.8909472522884324,[-2.30201423e-17  6.61535941e-17],"[[8.69776878e-34 1.30217765e-34]
 [1.30217765e-34 8.71034743e-34]]"
542,[-1.74305971e-16 -1.42924686e-16],5.081003737709719e-32,1.4139824580805507,[-5.64695456e-17  5.92767669e-17],"[[8.69776878e-34 1.30217765e-34]
 [1.30217765e-34 8.71034743e-34]]"
543,[-1.74305971e-16 -1.42924686e-16],5.081003737709719e-32,1.2597837858108796,[3.06801466e-18 2.01654312e-17],"[[8.69776878e-34 1.30217765e-34]
 [1.30217765e-34 8.71034743e-34]]"
544,[-1.71237956e-16 -1.22759255e-16],4.439227231335324e-32,1.9993463917594678,[1.82155045e-18 3.61954553e-17],"[[8.69776878e-34 1.30217765e-34]
 [1.30217765e-34 8.71034743e-34]]"
545,[-1.69416406e-16 -8.65637993e-17],3.6195209967754043e-32,3.1730730616354323,[ 1.64809208e-16 -1.67142422e-16],"[[8.69776878e-34 1.30217765e-34]
 [1.30217765e-34 8.71034743e-34]]"
546,[-1.69416406e-16 -8.65637993e-17],3.6195209967754043e-32,2.8270407255744634,[-3.10323764e-17 -5.21276532e-18],"[[8.69776878e-34 1.30217765e-34]
 [1.30217765e-34 8.71034743e-34]]"
547,[-1.69416406e-16 -8.65637993e-17],3.6195209967754043e-32,2.5187441665580033,[-3.20173457e-17  1.16307452e-16],"[[8.69776878e-34 1.30217765e-34]
 [1.30217765e-34 8.71034743e-34]]"
548,[-1.69416406e-16 -8.65637993e-17],3.6195209967754043e-32,2.2440681944123164,[-2.97792190e-17 -6.77248027e-17],"[[8.69776878e-34 1.30217765e-34]
 [1.30217765e-34 8.71034743e-34]]"
549,[-1.69416406e-16 -8.65637993e-17],3.6195209967754043e-32,1.9993463917594685,[ 5.24599101e-17 -2.01513373e-17],"[[8.69776878e-34 1.30217765e-34]
 [1.30217765e-34 8.71034743e-34]]"
550,[-1.16956496e-16 -1.06715137e-16],2.5066942303743505e-32,3.1730730616354332,[-2.19978369e-16 -9.70919410e-17],"[[8.69776878e-34 1.30217765e-34]
 [1.30217765e-34 8.71034743e-34]]"
551,[-1.16956496e-16 -1.06715137e-16],2.5066942303743505e-32,2.8270407255744643,[-2.72310517e-17 -4.58039792e-17],"[[8.69776878e-34 1.30217765e-34]
 [1.30217765e-34 8.71034743e-34]]"
552,[-1.16956496e-16 -1.06715137e-16],2.5066942303743505e-32,2.518744166558004,[2.80090093e-17 1.62916244e-16],"[[8.69776878e-34 1.30217765e-34]
 [1.30217765e-34 8.71034743e-34]]"
553,[-8.89474866e-17  5.62011076e-17],1.1070219857604588e-32,3.9973859942415078,[4.02266899e-17 8.58954758e-17],"[[8.69776878e-34 1.30217765e-34]
 [1.30217765e-34 8.71034743e-34]]"
554,[-8.89474866e-17  5.62011076e-17],1.1070219857604588e-32,3.5614600679056485,[-4.13765015e-17 -6.37552643e-18],"[[8.69776878e-34 1.30217765e-34]
 [1.30217765e-34 8.71034743e-34]]"
555,[-8.89474866e-17  5.62011076e-17],1.1070219857604588e-32,3.1730730616354346,[-9.31448462e-17  8.70129396e-18],"[[8.69776878e-34 1.30217765e-34]
 [1.30217765e-34 8.71034743e-34]]"
556,[-8.89474866e-17  5.62011076e-17],1.1070219857604588e-32,2.8270407255744656,[-7.56183323e-17 -3.57842346e-17],"[[8.69776878e-34 1.30217765e-34]
 [1.30217765e-34 8.71034743e-34]]"
557,[-8.89474866e-17  5.62011076e-17],1.1070219857604588e-32,2.518744166558005,[1.37372952e-17 8.57494728e-17],"[[8.69776878e-34 1.30217765e-34]
 [1.30217765e-34 8.71034743e-34]]"
558,[-8.89474866e-17  5.62011076e-17],1.1070219857604588e-32,2.2440681944123178,[-1.45671383e-16 -2.24736374e-17],"[[8.69776878e-34 1.30217765e-34]
 [1.30217765e-34 8.71034743e-34]]"
559,[-8.89474866e-17  5.62011076e-17],1.1070219857604588e-32,1.9993463917594696,[2.64137546e-17 2.71010126e-16],"[[8.69776878e-34 1.30217765e-34]
 [1.30217765e-34 8.71034743e-34]]"
560,[-8.89474866e-17  5.62011076e-17],1.1070219857604588e-32,1.781312174110848,[-5.10787195e-17 -3.69607509e-17],"[[7.95429306e-34 1.34785959e-33]
 [1.34785959e-33 1.15049693e-32]]"
561,[-8.89474866e-17  5.62011076e-17],1.1070219857604588e-32,1.5870551869919551,[-2.30369633e-17  1.31408844e-16],"[[7.95429306e-34 1.34785959e-33]
 [1.34785959e-33 1.15049693e-32]]"
562,[-8.89474866e-17  5.62011076e-17],1.1070219857604588e-32,1.4139824580805525,[ 3.92553586e-17 -2.55490877e-17],"[[7.95429306e-34 1.34785959e-33]
 [1.34785959e-33 1.15049693e-32]]"
563,[-4.96921279e-17  3.06520198e-17],3.40885389864264e-33,2.244068194412318,[ 2.26690851e-17 -2.05790627e-18],"[[7.95429306e-34 1.34785959e-33]
 [1.34785959e-33 1.15049693e-32]]"
564,[-2.70230428e-17  2.85941136e-17],1.5478681735737005e-33,3.5614600679056503,[-5.24098021e-17  4.04914058e-17],"[[7.95429306e-34 1.34785959e-33]
 [1.34785959e-33 1.15049693e-32]]"
565,[-2.70230428e-17  2.85941136e-17],1.5478681735737005e-33,3.173073061635436,[2.35291627e-18 2.74089865e-16],"[[7.95429306e-34 1.34785959e-33]
 [1.34785959e-33 1.15049693e-32]]"
566,[-2.70230428e-17  2.85941136e-17],1.5478681735737005e-33,2.8270407255744665,[-3.52515324e-17  5.72929683e-16],"[[7.95429306e-34 1.34785959e-33]
 [1.34785959e-33 1.15049693e-32]]"
567,[-2.70230428e-17  2.85941136e-17],1.5478681735737005e-33,2.518744166558006,[2.54329970e-17 1.76418184e-16],"[[7.95429306e-34 1.34785959e-33]
 [1.34785959e-33 1.15049693e-32]]"
568,[-2.70230428e-17  2.85941136e-17],1.5478681735737005e-33,2.2440681944123186,[8.73118542e-17 1.48459405e-16],"[[7.95429306e-34 1.34785959e-33]
 [1.34785959e-33 1.15049693e-32]]"
569,[-2.70230428e-17  2.85941136e-17],1.5478681735737005e-33,1.9993463917594705,[1.47731139e-17 3.10809342e-17],"[[7.95429306e-34 1.34785959e-33]
 [1.34785959e-33 1.15049693e-32]]"
570,[-2.70230428e-17  2.85941136e-17],1.5478681735737005e-33,1.7813121741108486,[-4.24936812e-17  9.93342685e-17],"[[7.95429306e-34 1.34785959e-33]
 [1.34785959e-33 1.15049693e-32]]"
571,[-2.70230428e-17  2.85941136e-17],1.5478681735737005e-33,1.5870551869919558,[-1.93641509e-17 -1.04540284e-16],"[[7.95429306e-34 1.34785959e-33]
 [1.34785959e-33 1.15049693e-32]]"
572,[-2.70230428e-17  2.85941136e-17],1.5478681735737005e-33,1.413982458080553,[-6.93545992e-17  8.01400132e-17],"[[7.95429306e-34 1.34785959e-33]
 [1.34785959e-33 1.15049693e-32]]"
573,[-2.70230428e-17  2.85941136e-17],1.5478681735737005e-33,1.2597837858108816,[-8.17126605e-17 -2.56616455e-16],"[[7.95429306e-34 1.34785959e-33]
 [1.34785959e-33 1.15049693e-32]]"
574,[-2.70230428e-17  2.85941136e-17],1.5478681735737005e-33,1.1224009024456967,[1.86927648e-18 1.42898397e-16],"[[7.95429306e-34 1.34785959e-33]
 [1.34785959e-33 1.15049693e-32]]"
575,[-2.70230428e-17  2.85941136e-17],1.5478681735737005e-33,1.000000000000026,[1.83311088e-17 1.72895283e-16],"[[7.95429306e-34 1.34785959e-33]
 [1.34785959e-33 1.15049693e-32]]"
576,[-2.70230428e-17  2.85941136e-17],1.5478681735737005e-33,0.8909472522884339,[2.40223781e-17 1.35203227e-17],"[[7.95429306e-34 1.34785959e-33]
 [1.34785959e-33 1.15049693e-32]]"
577,[-2.70230428e-17  2.85941136e-17],1.5478681735737005e-33,0.7937870063602896,[ 4.3514630e-17 -5.0621332e-17],"[[7.95429306e-34 1.34785959e-33]
 [1.34785959e-33 1.15049693e-32]]"
578,[ 1.64915872e-17 -2.20272184e-17],7.571707994656615e-34,1.2597837858108818,[1.48879093e-18 1.07948404e-16],"[[7.95429306e-34 1.34785959e-33]
 [1.34785959e-33 1.15049693e-32]]"
579,[ 1.64915872e-17 -2.20272184e-17],7.571707994656615e-34,1.122400902445697,[-1.32830319e-17 -2.16667114e-17],"[[7.95429306e-34 1.34785959e-33]
 [1.34785959e-33 1.15049693e-32]]"
580,[ 1.64915872e-17 -2.20272184e-17],7.571707994656615e-34,1.0000000000000262,[-2.63113372e-17 -4.88227504e-17],"[[4.53907684e-33 4.74288067e-33]
 [4.74288067e-33 1.01481848e-32]]"
581,[ 1.64915872e-17 -2.20272184e-17],7.571707994656615e-34,0.8909472522884341,[-9.08436739e-17 -4.40137879e-17],"[[4.53907684e-33 4.74288067e-33]
 [4.74288067e-33 1.01481848e-32]]"
582,[ 1.64915872e-17 -2.20272184e-17],7.571707994656615e-34,0.7937870063602899,[ 5.12862581e-17 -4.00889778e-17],"[[4.53907684e-33 4.74288067e-33]
 [4.74288067e-33 1.01481848e-32]]"
583,[ 1.64915872e-17 -2.20272184e-17],7.571707994656615e-34,0.7072223522189435,[-1.75433640e-16 -1.48361569e-16],"[[4.53907684e-33 4.74288067e-33]
 [4.74288067e-33 1.01481848e-32]]"
584,[ 1.64915872e-17 -2.20272184e-17],7.571707994656615e-34,0.6300978114664143,[-9.30552249e-17 -1.50269457e-16],"[[4.53907684e-33 4.74288067e-33]
 [4.74288067e-33 1.01481848e-32]]"
585,[ 1.64915872e-17 -2.20272184e-17],7.571707994656615e-34,0.5613839137989429,[3.78974389e-17 9.81060807e-17],"[[4.53907684e-33 4.74288067e-33]
 [4.74288067e-33 1.01481848e-32]]"
586,[ 1.64915872e-17 -2.20272184e-17],7.571707994656615e-34,0.5001634554780823,[ 2.71787768e-18 -5.21835656e-17],"[[4.53907684e-33 4.74288067e-33]
 [4.74288067e-33 1.01481848e-32]]"
587,[ 1.64915872e-17 -2.20272184e-17],7.571707994656615e-34,0.44561925635327426,[9.73415655e-18 3.18139843e-17],"[[4.53907684e-33 4.74288067e-33]
 [4.74288067e-33 1.01481848e-32]]"
588,[ 1.64915872e-17 -2.20272184e-17],7.571707994656615e-34,0.39702325201475464,[ 8.97778113e-18 -5.48257091e-18],"[[4.53907684e-33 4.74288067e-33]
 [4.74288067e-33 1.01481848e-32]]"
589,[ 1.64915872e-17 -2.20272184e-17],7.571707994656615e-34,0.35372677547715486,[-6.11636820e-18 -1.97594084e-17],"[[4.53907684e-33 4.74288067e-33]
 [4.74288067e-33 1.01481848e-32]]"
590,[ 1.64915872e-17 -2.20272184e-17],7.571707994656615e-34,0.3151518986722107,[-1.54990343e-17 -2.17689711e-17],"[[4.53907684e-33 4.74288067e-33]
 [4.74288067e-33 1.01481848e-32]]"
591,[ 1.64915872e-17 -2.20272184e-17],7.571707994656615e-34,0.2807837181754818,[1.83514483e-17 2.61313762e-17],"[[4.53907684e-33 4.74288067e-33]
 [4.74288067e-33 1.01481848e-32]]"
592,[ 1.64915872e-17 -2.20272184e-17],7.571707994656615e-34,0.250163482195769,[7.30501575e-18 1.31885215e-17],"[[4.53907684e-33 4.74288067e-33]
 [4.74288067e-33 1.01481848e-32]]"
593,[ 2.37966030e-17 -8.83869686e-18],6.444008744338487e-34,0.3970232520147547,[-1.83920233e-17 -2.25307845e-17],"[[4.53907684e-33 4.74288067e-33]
 [4.74288067e-33 1.01481848e-32]]"
594,[ 2.37966030e-17 -8.83869686e-18],6.444008744338487e-34,0.3537267754771549,[ 1.26944454e-17 -3.05444492e-17],"[[4.53907684e-33 4.74288067e-33]
 [4.74288067e-33 1.01481848e-32]]"
595,[ 2.37966030e-17 -8.83869686e-18],6.444008744338487e-34,0.3151518986722108,[1.20750372e-17 6.21598182e-17],"[[4.53907684e-33 4.74288067e-33]
 [4.74288067e-33 1.01481848e-32]]"
596,[ 2.37966030e-17 -8.83869686e-18],6.444008744338487e-34,0.2807837181754818,[4.61721601e-17 4.23677355e-17],"[[4.53907684e-33 4.74288067e-33]
 [4.74288067e-33 1.01481848e-32]]"
597,[ 2.37966030e-17 -8.83869686e-18],6.444008744338487e-34,0.250163482195769,[1.04029696e-17 2.35064600e-17],"[[4.53907684e-33 4.74288067e-33]
 [4.74288067e-33 1.01481848e-32]]"
598,[ 2.37966030e-17 -8.83869686e-18],6.444008744338487e-34,0.22288246708522116,[-1.77219131e-17 -1.82846302e-17],"[[4.53907684e-33 4.74288067e-33]
 [4.74288067e-33 1.01481848e-32]]"
599,[ 2.37966030e-17 -8.83869686e-18],6.444008744338487e-34,0.19857652163283995,[-6.40717224e-18  3.17079503e-18],"[[4.53907684e-33 4.74288067e-33]
 [4.74288067e-33 1.01481848e-32]]"
600,[ 1.73894307e-17 -5.66790183e-18],3.345174118286181e-34,0.31515189867221083,[2.92114093e-17 3.40561712e-17],"[[6.04126346e-33 4.87004172e-33]
 [4.87004172e-33 7.72543966e-33]]"
601,[ 1.73894307e-17 -5.66790183e-18],3.345174118286181e-34,0.28078371817548187,[-1.32515620e-17  1.49076399e-17],"[[6.04126346e-33 4.87004172e-33]
 [4.87004172e-33 7.72543966e-33]]"
602,[4.13786873e-18 9.23973804e-18],1.0249471655183096e-34,0.4456192563532745,[-1.82988106e-17 -1.89351529e-17],"[[6.04126346e-33 4.87004172e-33]
 [4.87004172e-33 7.72543966e-33]]"
603,[4.13786873e-18 9.23973804e-18],1.0249471655183096e-34,0.39702325201475486,[-1.23530628e-17  2.79515444e-18],"[[6.04126346e-33 4.87004172e-33]
 [4.87004172e-33 7.72543966e-33]]"
604,[4.13786873e-18 9.23973804e-18],1.0249471655183096e-34,0.3537267754771551,[ 1.17190610e-17 -4.16111489e-18],"[[6.04126346e-33 4.87004172e-33]
 [4.87004172e-33 7.72543966e-33]]"
605,[4.13786873e-18 9.23973804e-18],1.0249471655183096e-34,0.31515189867221094,[-2.14180412e-18  1.54112245e-17],"[[6.04126346e-33 4.87004172e-33]
 [4.87004172e-33 7.72543966e-33]]"
606,[4.13786873e-18 9.23973804e-18],1.0249471655183096e-34,0.280783718175482,[-2.45007471e-17 -3.54153705e-17],"[[6.04126346e-33 4.87004172e-33]
 [4.87004172e-33 7.72543966e-33]]"
607,[4.13786873e-18 9.23973804e-18],1.0249471655183096e-34,0.25016348219576917,[-6.86421501e-20  1.01677638e-17],"[[6.04126346e-33 4.87004172e-33]
 [4.87004172e-33 7.72543966e-33]]"
608,[4.13786873e-18 9.23973804e-18],1.0249471655183096e-34,0.2228824670852213,[-2.54536710e-17 -1.61199296e-17],"[[6.04126346e-33 4.87004172e-33]
 [4.87004172e-33 7.72543966e-33]]"
609,[4.13786873e-18 9.23973804e-18],1.0249471655183096e-34,0.19857652163284006,[-1.03104029e-17 -4.71778088e-18],"[[6.04126346e-33 4.87004172e-33]
 [4.87004172e-33 7.72543966e-33]]"
610,[-6.17253413e-18  4.52195716e-18],5.854827415226781e-35,0.315151898672211,[-3.58770450e-17 -2.26416567e-17],"[[6.04126346e-33 4.87004172e-33]
 [4.87004172e-33 7.72543966e-33]]"
611,[-6.17253413e-18  4.52195716e-18],5.854827415226781e-35,0.28078371817548203,[-1.65509693e-17 -1.53642592e-17],"[[6.04126346e-33 4.87004172e-33]
 [4.87004172e-33 7.72543966e-33]]"
612,[-6.17253413e-18  4.52195716e-18],5.854827415226781e-35,0.2501634821957692,[-1.45514428e-17 -4.23727746e-18],"[[6.04126346e-33 4.87004172e-33]
 [4.87004172e-33 7.72543966e-33]]"
613,[-6.17253413e-18  4.52195716e-18],5.854827415226781e-35,0.22288246708522136,[-2.00504091e-17 -1.30623851e-17],"[[6.04126346e-33 4.87004172e-33]
 [4.87004172e-33 7.72543966e-33]]"
614,[-6.17253413e-18  4.52195716e-18],5.854827415226781e-35,0.19857652163284012,[1.51536157e-17 2.02579133e-17],"[[6.04126346e-33 4.87004172e-33]
 [4.87004172e-33 7.72543966e-33]]"
615,[-6.17253413e-18  4.52195716e-18],5.854827415226781e-35,0.17692120631776906,[3.13080956e-18 2.40174617e-18],"[[6.04126346e-33 4.87004172e-33]
 [4.87004172e-33 7.72543966e-33]]"
