,parent,fitness,sigma,sigma_v,covar
161,[-0.0019355  -0.00059951],4.105557753257033e-06,0.5001634554780724,[ 0.00022302 -0.00013341],"[[ 1.14252406e-06 -1.61126096e-06]
 [-1.61126096e-06  1.00603067e-05]]"
162,[-0.00171247 -0.00073293],3.4697370028468654e-06,0.7937870063602744,[0.00039255 0.00239935],"[[ 1.14252406e-06 -1.61126096e-06]
 [-1.61126096e-06  1.00603067e-05]]"
163,[-0.00171247 -0.00073293],3.4697370028468654e-06,0.7072223522189297,[-0.00100346  0.00308727],"[[ 1.14252406e-06 -1.61126096e-06]
 [-1.61126096e-06  1.00603067e-05]]"
164,[-0.00171247 -0.00073293],3.4697370028468654e-06,0.6300978114664021,[-0.00016125  0.00061826],"[[ 1.14252406e-06 -1.61126096e-06]
 [-1.61126096e-06  1.00603067e-05]]"
165,[-0.00171247 -0.00073293],3.4697370028468654e-06,0.561383913798932,[ 0.00086343 -0.00277476],"[[ 1.14252406e-06 -1.61126096e-06]
 [-1.61126096e-06  1.00603067e-05]]"
166,[-0.00171247 -0.00073293],3.4697370028468654e-06,0.5001634554780725,[ 0.00039598 -0.00146366],"[[ 1.14252406e-06 -1.61126096e-06]
 [-1.61126096e-06  1.00603067e-05]]"
167,[-0.00171247 -0.00073293],3.4697370028468654e-06,0.44561925635326555,[ 0.00047121 -0.00139068],"[[ 1.14252406e-06 -1.61126096e-06]
 [-1.61126096e-06  1.00603067e-05]]"
168,[-0.00171247 -0.00073293],3.4697370028468654e-06,0.39702325201474686,[ 0.00063998 -0.00136754],"[[ 1.14252406e-06 -1.61126096e-06]
 [-1.61126096e-06  1.00603067e-05]]"
169,[-0.00171247 -0.00073293],3.4697370028468654e-06,0.353726775477148,[-4.40620275e-05  1.43372214e-03],"[[ 1.14252406e-06 -1.61126096e-06]
 [-1.61126096e-06  1.00603067e-05]]"
170,[-0.00171247 -0.00073293],3.4697370028468654e-06,0.3151518986722046,[0.0002992  0.00024239],"[[ 1.14252406e-06 -1.61126096e-06]
 [-1.61126096e-06  1.00603067e-05]]"
171,[-0.00141327 -0.00049054],2.237951345592655e-06,0.5001634554780726,[ 0.00020607 -0.00063895],"[[ 1.14252406e-06 -1.61126096e-06]
 [-1.61126096e-06  1.00603067e-05]]"
172,[-0.00141327 -0.00049054],2.237951345592655e-06,0.44561925635326566,[0.00040733 0.0003787 ],"[[ 1.14252406e-06 -1.61126096e-06]
 [-1.61126096e-06  1.00603067e-05]]"
173,[-0.00100594 -0.00011184],1.0244157995983516e-06,0.70722235221893,[0.00042116 0.00196151],"[[ 1.14252406e-06 -1.61126096e-06]
 [-1.61126096e-06  1.00603067e-05]]"
174,[-0.00100594 -0.00011184],1.0244157995983516e-06,0.6300978114664023,[0.00073648 0.0013552 ],"[[ 1.14252406e-06 -1.61126096e-06]
 [-1.61126096e-06  1.00603067e-05]]"
175,[-0.00100594 -0.00011184],1.0244157995983516e-06,0.5613839137989323,[-0.00068242  0.00078766],"[[ 1.14252406e-06 -1.61126096e-06]
 [-1.61126096e-06  1.00603067e-05]]"
176,[-0.00100594 -0.00011184],1.0244157995983516e-06,0.5001634554780727,[ 0.00050003 -0.00119769],"[[ 1.14252406e-06 -1.61126096e-06]
 [-1.61126096e-06  1.00603067e-05]]"
177,[-0.00100594 -0.00011184],1.0244157995983516e-06,0.44561925635326577,[ 0.0005471  -0.00110213],"[[ 1.14252406e-06 -1.61126096e-06]
 [-1.61126096e-06  1.00603067e-05]]"
178,[-0.00100594 -0.00011184],1.0244157995983516e-06,0.3970232520147471,[ 0.0003279  -0.00105065],"[[ 1.14252406e-06 -1.61126096e-06]
 [-1.61126096e-06  1.00603067e-05]]"
179,[-0.00100594 -0.00011184],1.0244157995983516e-06,0.35372677547714815,[-0.00026625  0.0012206 ],"[[ 1.14252406e-06 -1.61126096e-06]
 [-1.61126096e-06  1.00603067e-05]]"
180,[-0.00100594 -0.00011184],1.0244157995983516e-06,0.3151518986722047,[-0.00031532 -0.00021851],"[[9.04609488e-07 4.50081978e-07]
 [4.50081978e-07 2.81943911e-06]]"
181,[-0.00100594 -0.00011184],1.0244157995983516e-06,0.2807837181754764,[-0.00016187 -0.00064286],"[[9.04609488e-07 4.50081978e-07]
 [4.50081978e-07 2.81943911e-06]]"
182,[-0.00100594 -0.00011184],1.0244157995983516e-06,0.25016348219576423,[0.00022047 0.00055067],"[[9.04609488e-07 4.50081978e-07]
 [4.50081978e-07 2.81943911e-06]]"
183,[-0.00078546  0.00043883],8.09520586454891e-07,0.39702325201474714,[-0.00033936  0.00087421],"[[9.04609488e-07 4.50081978e-07]
 [4.50081978e-07 2.81943911e-06]]"
184,[-0.00078546  0.00043883],8.09520586454891e-07,0.3537267754771482,[-6.17573614e-05  1.46915273e-05],"[[9.04609488e-07 4.50081978e-07]
 [4.50081978e-07 2.81943911e-06]]"
185,[-0.00078546  0.00043883],8.09520586454891e-07,0.3151518986722048,[-2.35783940e-04  9.45251326e-05],"[[9.04609488e-07 4.50081978e-07]
 [4.50081978e-07 2.81943911e-06]]"
186,[-0.00078546  0.00043883],8.09520586454891e-07,0.2807837181754765,[8.73567737e-05 4.24813108e-04],"[[9.04609488e-07 4.50081978e-07]
 [4.50081978e-07 2.81943911e-06]]"
187,[-0.00078546  0.00043883],8.09520586454891e-07,0.2501634821957643,[ 7.49848421e-05 -7.08649722e-04],"[[9.04609488e-07 4.50081978e-07]
 [4.50081978e-07 2.81943911e-06]]"
188,[-0.00071048 -0.00026982],5.775832540027344e-07,0.3970232520147472,[-0.00025501  0.00020721],"[[9.04609488e-07 4.50081978e-07]
 [4.50081978e-07 2.81943911e-06]]"
189,[-0.00071048 -0.00026982],5.775832540027344e-07,0.35372677547714826,[0.00035334 0.00045229],"[[9.04609488e-07 4.50081978e-07]
 [4.50081978e-07 2.81943911e-06]]"
190,[-0.00035713  0.00018247],1.6083877582582995e-07,0.5613839137989326,[-0.00044419  0.00131517],"[[9.04609488e-07 4.50081978e-07]
 [4.50081978e-07 2.81943911e-06]]"
191,[-0.00035713  0.00018247],1.6083877582582995e-07,0.5001634554780731,[-0.00028073  0.00024097],"[[9.04609488e-07 4.50081978e-07]
 [4.50081978e-07 2.81943911e-06]]"
192,[-0.00035713  0.00018247],1.6083877582582995e-07,0.44561925635326605,[-0.00016479 -0.00037965],"[[9.04609488e-07 4.50081978e-07]
 [4.50081978e-07 2.81943911e-06]]"
193,[-0.00035713  0.00018247],1.6083877582582995e-07,0.3970232520147473,[ 0.00010689 -0.00034511],"[[9.04609488e-07 4.50081978e-07]
 [4.50081978e-07 2.81943911e-06]]"
194,[-0.00025024 -0.00016264],8.907469325656336e-08,0.6300978114664029,[-0.00037324 -0.00087752],"[[9.04609488e-07 4.50081978e-07]
 [4.50081978e-07 2.81943911e-06]]"
195,[-0.00025024 -0.00016264],8.907469325656336e-08,0.5613839137989327,[ 0.00076995 -0.00034658],"[[9.04609488e-07 4.50081978e-07]
 [4.50081978e-07 2.81943911e-06]]"
196,[-0.00025024 -0.00016264],8.907469325656336e-08,0.5001634554780732,[0.00101515 0.00109084],"[[9.04609488e-07 4.50081978e-07]
 [4.50081978e-07 2.81943911e-06]]"
197,[-0.00025024 -0.00016264],8.907469325656336e-08,0.44561925635326616,[-0.00032815  0.00077829],"[[9.04609488e-07 4.50081978e-07]
 [4.50081978e-07 2.81943911e-06]]"
198,[-0.00025024 -0.00016264],8.907469325656336e-08,0.3970232520147474,[5.01807303e-04 8.87352243e-05],"[[9.04609488e-07 4.50081978e-07]
 [4.50081978e-07 2.81943911e-06]]"
199,[ 2.51563879e-04 -7.39083176e-05],6.874682437602431e-08,0.6300978114664031,[ 0.00053426 -0.00020884],"[[9.04609488e-07 4.50081978e-07]
 [4.50081978e-07 2.81943911e-06]]"
200,[ 2.51563879e-04 -7.39083176e-05],6.874682437602431e-08,0.5613839137989329,[6.98342067e-05 3.13065591e-05],"[[ 6.87749394e-07 -2.64008243e-08]
 [-2.64008243e-08  2.70049823e-07]]"
201,[ 2.51563879e-04 -7.39083176e-05],6.874682437602431e-08,0.5001634554780734,[0.00037621 0.00028551],"[[ 6.87749394e-07 -2.64008243e-08]
 [-2.64008243e-08  2.70049823e-07]]"
202,[ 2.51563879e-04 -7.39083176e-05],6.874682437602431e-08,0.4456192563532664,[0.0002953  0.00018837],"[[ 6.87749394e-07 -2.64008243e-08]
 [-2.64008243e-08  2.70049823e-07]]"
203,[ 2.51563879e-04 -7.39083176e-05],6.874682437602431e-08,0.3970232520147476,[-0.00037824 -0.00012054],"[[ 6.87749394e-07 -2.64008243e-08]
 [-2.64008243e-08  2.70049823e-07]]"
204,[-0.00012667 -0.00019445],5.385508023237219e-08,0.6300978114664033,[-0.00028899 -0.00037434],"[[ 6.87749394e-07 -2.64008243e-08]
 [-2.64008243e-08  2.70049823e-07]]"
205,[-0.00012667 -0.00019445],5.385508023237219e-08,0.5613839137989332,[-0.0002049   0.00019841],"[[ 6.87749394e-07 -2.64008243e-08]
 [-2.64008243e-08  2.70049823e-07]]"
206,[-0.00012667 -0.00019445],5.385508023237219e-08,0.5001634554780735,[ 2.42253530e-04 -3.30042456e-05],"[[ 6.87749394e-07 -2.64008243e-08]
 [-2.64008243e-08  2.70049823e-07]]"
207,[-0.00012667 -0.00019445],5.385508023237219e-08,0.44561925635326644,[-0.00033837 -0.00019384],"[[ 6.87749394e-07 -2.64008243e-08]
 [-2.64008243e-08  2.70049823e-07]]"
208,[-0.00012667 -0.00019445],5.385508023237219e-08,0.39702325201474764,[-1.20435327e-05  2.61006393e-04],"[[ 6.87749394e-07 -2.64008243e-08]
 [-2.64008243e-08  2.70049823e-07]]"
209,[-1.38715739e-04  6.65604299e-05],2.3672346991318405e-08,0.6300978114664034,[ 0.00090604 -0.00083523],"[[ 6.87749394e-07 -2.64008243e-08]
 [-2.64008243e-08  2.70049823e-07]]"
210,[-1.38715739e-04  6.65604299e-05],2.3672346991318405e-08,0.5613839137989333,[-0.00010594  0.00032007],"[[ 6.87749394e-07 -2.64008243e-08]
 [-2.64008243e-08  2.70049823e-07]]"
211,[-1.38715739e-04  6.65604299e-05],2.3672346991318405e-08,0.5001634554780736,[ 0.00038432 -0.00021648],"[[ 6.87749394e-07 -2.64008243e-08]
 [-2.64008243e-08  2.70049823e-07]]"
212,[-1.38715739e-04  6.65604299e-05],2.3672346991318405e-08,0.44561925635326655,[0.00049815 0.00021326],"[[ 6.87749394e-07 -2.64008243e-08]
 [-2.64008243e-08  2.70049823e-07]]"
213,[-1.38715739e-04  6.65604299e-05],2.3672346991318405e-08,0.39702325201474775,[-1.50117906e-05 -2.30016959e-04],"[[ 6.87749394e-07 -2.64008243e-08]
 [-2.64008243e-08  2.70049823e-07]]"
214,[-1.38715739e-04  6.65604299e-05],2.3672346991318405e-08,0.35372677547714876,[7.50580547e-05 1.77117466e-04],"[[ 6.87749394e-07 -2.64008243e-08]
 [-2.64008243e-08  2.70049823e-07]]"
215,[-1.38715739e-04  6.65604299e-05],2.3672346991318405e-08,0.3151518986722053,[-4.74330898e-05 -1.84607861e-05],"[[ 6.87749394e-07 -2.64008243e-08]
 [-2.64008243e-08  2.70049823e-07]]"
216,[-1.38715739e-04  6.65604299e-05],2.3672346991318405e-08,0.2807837181754769,[2.92591496e-04 2.43404608e-06],"[[ 6.87749394e-07 -2.64008243e-08]
 [-2.64008243e-08  2.70049823e-07]]"
217,[-1.38715739e-04  6.65604299e-05],2.3672346991318405e-08,0.2501634821957647,[-0.00028824 -0.00015539],"[[ 6.87749394e-07 -2.64008243e-08]
 [-2.64008243e-08  2.70049823e-07]]"
218,[-1.38715739e-04  6.65604299e-05],2.3672346991318405e-08,0.2228824670852173,[-1.97297637e-04  7.22685025e-05],"[[ 6.87749394e-07 -2.64008243e-08]
 [-2.64008243e-08  2.70049823e-07]]"
219,[-1.38715739e-04  6.65604299e-05],2.3672346991318405e-08,0.1985765216328365,[-5.88534389e-05 -1.20002880e-04],"[[ 6.87749394e-07 -2.64008243e-08]
 [-2.64008243e-08  2.70049823e-07]]"
220,[-1.38715739e-04  6.65604299e-05],2.3672346991318405e-08,0.17692120631776584,[-2.15000369e-05 -1.70470362e-05],"[[3.83053951e-07 1.15303770e-07]
 [1.15303770e-07 1.09039627e-07]]"
221,[-1.38715739e-04  6.65604299e-05],2.3672346991318405e-08,0.15762746264036448,[ 1.33877285e-05 -1.70811892e-05],"[[3.83053951e-07 1.15303770e-07]
 [1.15303770e-07 1.09039627e-07]]"
222,[-1.25328010e-04  4.94792406e-05],1.8155305394996862e-08,0.2501634821957647,[3.12768087e-04 6.87639438e-05],"[[3.83053951e-07 1.15303770e-07]
 [1.15303770e-07 1.09039627e-07]]"
223,[-1.25328010e-04  4.94792406e-05],1.8155305394996862e-08,0.2228824670852173,[ 2.73164517e-05 -2.21341042e-05],"[[3.83053951e-07 1.15303770e-07]
 [1.15303770e-07 1.09039627e-07]]"
224,[-9.80115585e-05  2.73451364e-05],1.0354022085683184e-08,0.3537267754771488,[5.21145591e-04 9.96807707e-05],"[[3.83053951e-07 1.15303770e-07]
 [1.15303770e-07 1.09039627e-07]]"
225,[-9.80115585e-05  2.73451364e-05],1.0354022085683184e-08,0.31515189867220533,[ 4.85968418e-05 -8.39060605e-06],"[[3.83053951e-07 1.15303770e-07]
 [1.15303770e-07 1.09039627e-07]]"
226,[-4.94147167e-05  1.89545304e-05],2.801088445748814e-09,0.5001634554780738,[ 0.00016384 -0.00010915],"[[3.83053951e-07 1.15303770e-07]
 [1.15303770e-07 1.09039627e-07]]"
227,[-4.94147167e-05  1.89545304e-05],2.801088445748814e-09,0.44561925635326677,[-0.00072872 -0.00025895],"[[3.83053951e-07 1.15303770e-07]
 [1.15303770e-07 1.09039627e-07]]"
228,[-4.94147167e-05  1.89545304e-05],2.801088445748814e-09,0.397023252014748,[ 2.30711340e-04 -2.19915911e-05],"[[3.83053951e-07 1.15303770e-07]
 [1.15303770e-07 1.09039627e-07]]"
229,[-4.94147167e-05  1.89545304e-05],2.801088445748814e-09,0.3537267754771489,[1.28451918e-04 3.27745515e-06],"[[3.83053951e-07 1.15303770e-07]
 [1.15303770e-07 1.09039627e-07]]"
230,[-4.94147167e-05  1.89545304e-05],2.801088445748814e-09,0.31515189867220544,[-4.44220942e-05 -1.15408753e-04],"[[3.83053951e-07 1.15303770e-07]
 [1.15303770e-07 1.09039627e-07]]"
231,[-4.94147167e-05  1.89545304e-05],2.801088445748814e-09,0.2807837181754771,[2.01303473e-04 5.15375952e-05],"[[3.83053951e-07 1.15303770e-07]
 [1.15303770e-07 1.09039627e-07]]"
232,[-4.94147167e-05  1.89545304e-05],2.801088445748814e-09,0.25016348219576484,[ 3.54982975e-05 -8.17275307e-05],"[[3.83053951e-07 1.15303770e-07]
 [1.15303770e-07 1.09039627e-07]]"
233,[-4.94147167e-05  1.89545304e-05],2.801088445748814e-09,0.22288246708521744,[-2.52637853e-05 -6.38018567e-05],"[[3.83053951e-07 1.15303770e-07]
 [1.15303770e-07 1.09039627e-07]]"
234,[-4.94147167e-05  1.89545304e-05],2.801088445748814e-09,0.19857652163283662,[4.12358616e-05 9.82723300e-05],"[[3.83053951e-07 1.15303770e-07]
 [1.15303770e-07 1.09039627e-07]]"
235,[-4.94147167e-05  1.89545304e-05],2.801088445748814e-09,0.17692120631776595,[-6.57295901e-05 -2.62404395e-05],"[[3.83053951e-07 1.15303770e-07]
 [1.15303770e-07 1.09039627e-07]]"
236,[-4.94147167e-05  1.89545304e-05],2.801088445748814e-09,0.1576274626403646,[8.44709346e-05 5.07346102e-05],"[[3.83053951e-07 1.15303770e-07]
 [1.15303770e-07 1.09039627e-07]]"
237,[-4.94147167e-05  1.89545304e-05],2.801088445748814e-09,0.14043775472462694,[9.14658426e-05 1.18788520e-04],"[[3.83053951e-07 1.15303770e-07]
 [1.15303770e-07 1.09039627e-07]]"
238,[-4.94147167e-05  1.89545304e-05],2.801088445748814e-09,0.12512263168946014,[5.20033957e-05 3.86543594e-05],"[[3.83053951e-07 1.15303770e-07]
 [1.15303770e-07 1.09039627e-07]]"
239,[-4.94147167e-05  1.89545304e-05],2.801088445748814e-09,0.11147766490281934,[ 3.11547719e-05 -1.86794952e-05],"[[3.83053951e-07 1.15303770e-07]
 [1.15303770e-07 1.09039627e-07]]"
240,[-1.82599448e-05  2.75035149e-07],3.3350122670803115e-10,0.17692120631776595,[2.0980998e-05 4.9204418e-06],"[[ 9.63404375e-08 -1.89627576e-08]
 [-1.89627576e-08  4.17435395e-08]]"
241,[2.72105329e-06 5.19547695e-06],3.439711177759484e-11,0.28078371817547715,[ 8.11634394e-05 -2.15695110e-05],"[[ 9.63404375e-08 -1.89627576e-08]
 [-1.89627576e-08  4.17435395e-08]]"
242,[2.72105329e-06 5.19547695e-06],3.439711177759484e-11,0.25016348219576484,[1.87045608e-05 6.41060409e-06],"[[ 9.63404375e-08 -1.89627576e-08]
 [-1.89627576e-08  4.17435395e-08]]"
243,[2.72105329e-06 5.19547695e-06],3.439711177759484e-11,0.22288246708521744,[1.26517945e-04 2.66460482e-05],"[[ 9.63404375e-08 -1.89627576e-08]
 [-1.89627576e-08  4.17435395e-08]]"
244,[2.72105329e-06 5.19547695e-06],3.439711177759484e-11,0.19857652163283662,[-7.20714743e-05 -3.35142182e-05],"[[ 9.63404375e-08 -1.89627576e-08]
 [-1.89627576e-08  4.17435395e-08]]"
245,[2.72105329e-06 5.19547695e-06],3.439711177759484e-11,0.17692120631776595,[2.11663871e-05 8.77405275e-05],"[[ 9.63404375e-08 -1.89627576e-08]
 [-1.89627576e-08  4.17435395e-08]]"
246,[2.72105329e-06 5.19547695e-06],3.439711177759484e-11,0.1576274626403646,[-1.12779907e-05 -1.58250440e-05],"[[ 9.63404375e-08 -1.89627576e-08]
 [-1.89627576e-08  4.17435395e-08]]"
247,[2.72105329e-06 5.19547695e-06],3.439711177759484e-11,0.14043775472462694,[-6.53912347e-06 -5.13926159e-05],"[[ 9.63404375e-08 -1.89627576e-08]
 [-1.89627576e-08  4.17435395e-08]]"
248,[2.72105329e-06 5.19547695e-06],3.439711177759484e-11,0.12512263168946014,[2.22342304e-05 1.91208959e-05],"[[ 9.63404375e-08 -1.89627576e-08]
 [-1.89627576e-08  4.17435395e-08]]"
249,[2.72105329e-06 5.19547695e-06],3.439711177759484e-11,0.11147766490281934,[-4.92765283e-06  1.20722147e-05],"[[ 9.63404375e-08 -1.89627576e-08]
 [-1.89627576e-08  4.17435395e-08]]"
250,[2.72105329e-06 5.19547695e-06],3.439711177759484e-11,0.0993207192366951,[-1.52726274e-05  2.40337912e-05],"[[ 9.63404375e-08 -1.89627576e-08]
 [-1.89627576e-08  4.17435395e-08]]"
251,[2.72105329e-06 5.19547695e-06],3.439711177759484e-11,0.0884895218992422,[2.38484578e-05 2.43181766e-05],"[[ 9.63404375e-08 -1.89627576e-08]
 [-1.89627576e-08  4.17435395e-08]]"
252,[2.72105329e-06 5.19547695e-06],3.439711177759484e-11,0.07883949639244499,[-1.11951020e-05  6.17103433e-06],"[[ 9.63404375e-08 -1.89627576e-08]
 [-1.89627576e-08  4.17435395e-08]]"
253,[2.72105329e-06 5.19547695e-06],3.439711177759484e-11,0.07024183268265094,[ 2.14642121e-05 -1.99869314e-05],"[[ 9.63404375e-08 -1.89627576e-08]
 [-1.89627576e-08  4.17435395e-08]]"
254,[2.72105329e-06 5.19547695e-06],3.439711177759484e-11,0.06258176782431014,[-1.34409610e-05  1.68436103e-05],"[[ 9.63404375e-08 -1.89627576e-08]
 [-1.89627576e-08  4.17435395e-08]]"
255,[2.72105329e-06 5.19547695e-06],3.439711177759484e-11,0.0557570540864204,[ 1.18321697e-06 -9.97066076e-06],"[[ 9.63404375e-08 -1.89627576e-08]
 [-1.89627576e-08  4.17435395e-08]]"
256,[2.72105329e-06 5.19547695e-06],3.439711177759484e-11,0.04967659413399256,[ 1.53583268e-05 -7.92526609e-06],"[[ 9.63404375e-08 -1.89627576e-08]
 [-1.89627576e-08  4.17435395e-08]]"
257,[2.72105329e-06 5.19547695e-06],3.439711177759484e-11,0.04425922504672725,[-1.08762154e-05  5.24660249e-06],"[[ 9.63404375e-08 -1.89627576e-08]
 [-1.89627576e-08  4.17435395e-08]]"
258,[2.72105329e-06 5.19547695e-06],3.439711177759484e-11,0.039432634943796056,[-1.58436153e-06 -1.73082869e-06],"[[ 9.63404375e-08 -1.89627576e-08]
 [-1.89627576e-08  4.17435395e-08]]"
259,[1.13669176e-06 3.46464826e-06],1.3295855711386515e-11,0.06258176782431016,[-6.17737246e-06  4.36739702e-06],"[[ 9.63404375e-08 -1.89627576e-08]
 [-1.89627576e-08  4.17435395e-08]]"
260,[1.13669176e-06 3.46464826e-06],1.3295855711386515e-11,0.05575705408642041,[-4.06682468e-06 -9.07588422e-07],"[[1.76562872e-08 1.48714530e-09]
 [1.48714530e-09 7.88928469e-09]]"
261,[1.13669176e-06 3.46464826e-06],1.3295855711386515e-11,0.04967659413399257,[4.63936493e-06 1.01709457e-05],"[[1.76562872e-08 1.48714530e-09]
 [1.48714530e-09 7.88928469e-09]]"
262,[1.13669176e-06 3.46464826e-06],1.3295855711386515e-11,0.04425922504672727,[-9.67644433e-06 -4.77743678e-06],"[[1.76562872e-08 1.48714530e-09]
 [1.48714530e-09 7.88928469e-09]]"
263,[1.13669176e-06 3.46464826e-06],1.3295855711386515e-11,0.03943263494379607,[-3.44129303e-06 -4.62439568e-07],"[[1.76562872e-08 1.48714530e-09]
 [1.48714530e-09 7.88928469e-09]]"
264,[1.13669176e-06 3.46464826e-06],1.3295855711386515e-11,0.03513239775366708,[2.17094997e-06 8.81912986e-07],"[[1.76562872e-08 1.48714530e-09]
 [1.48714530e-09 7.88928469e-09]]"
265,[1.13669176e-06 3.46464826e-06],1.3295855711386515e-11,0.031301113244933225,[ 2.51415757e-07 -4.03877977e-06],"[[1.76562872e-08 1.48714530e-09]
 [1.48714530e-09 7.88928469e-09]]"
266,[ 1.38810751e-06 -5.74131513e-07],2.256469463001413e-12,0.0496765941339926,[2.43804096e-06 4.87591374e-06],"[[1.76562872e-08 1.48714530e-09]
 [1.48714530e-09 7.88928469e-09]]"
267,[ 1.38810751e-06 -5.74131513e-07],2.256469463001413e-12,0.04425922504672729,[3.84793398e-06 3.94561594e-06],"[[1.76562872e-08 1.48714530e-09]
 [1.48714530e-09 7.88928469e-09]]"
268,[ 1.38810751e-06 -5.74131513e-07],2.256469463001413e-12,0.039432634943796084,[5.27760198e-06 1.31197922e-06],"[[1.76562872e-08 1.48714530e-09]
 [1.48714530e-09 7.88928469e-09]]"
269,[ 1.38810751e-06 -5.74131513e-07],2.256469463001413e-12,0.03513239775366709,[-5.00900725e-06 -1.68703567e-06],"[[1.76562872e-08 1.48714530e-09]
 [1.48714530e-09 7.88928469e-09]]"
270,[ 1.38810751e-06 -5.74131513e-07],2.256469463001413e-12,0.031301113244933225,[-5.50904426e-06  1.91346775e-06],"[[1.76562872e-08 1.48714530e-09]
 [1.48714530e-09 7.88928469e-09]]"
271,[ 1.38810751e-06 -5.74131513e-07],2.256469463001413e-12,0.027887640839141636,[-4.4410784e-06  2.6236677e-06],"[[1.76562872e-08 1.48714530e-09]
 [1.48714530e-09 7.88928469e-09]]"
272,[ 1.38810751e-06 -5.74131513e-07],2.256469463001413e-12,0.024846416978439312,[6.31107681e-07 9.17455509e-07],"[[1.76562872e-08 1.48714530e-09]
 [1.48714530e-09 7.88928469e-09]]"
273,[ 1.38810751e-06 -5.74131513e-07],2.256469463001413e-12,0.022136846936152622,[-6.20714472e-07  6.67191692e-07],"[[1.76562872e-08 1.48714530e-09]
 [1.48714530e-09 7.88928469e-09]]"
274,[7.67393041e-07 9.30601789e-08],5.975522769353604e-13,0.0351323977536671,[6.10528517e-06 3.20790816e-06],"[[1.76562872e-08 1.48714530e-09]
 [1.48714530e-09 7.88928469e-09]]"
275,[7.67393041e-07 9.30601789e-08],5.975522769353604e-13,0.03130111324493323,[ 4.73836258e-06 -4.46987055e-06],"[[1.76562872e-08 1.48714530e-09]
 [1.48714530e-09 7.88928469e-09]]"
276,[7.67393041e-07 9.30601789e-08],5.975522769353604e-13,0.027887640839141643,[-3.50910567e-06  3.74071777e-06],"[[1.76562872e-08 1.48714530e-09]
 [1.48714530e-09 7.88928469e-09]]"
277,[7.67393041e-07 9.30601789e-08],5.975522769353604e-13,0.024846416978439315,[-2.76939134e-06  2.39588111e-06],"[[1.76562872e-08 1.48714530e-09]
 [1.48714530e-09 7.88928469e-09]]"
278,[7.67393041e-07 9.30601789e-08],5.975522769353604e-13,0.022136846936152626,[ 2.55189247e-06 -2.57662232e-06],"[[1.76562872e-08 1.48714530e-09]
 [1.48714530e-09 7.88928469e-09]]"
